,wrname,row,col,cell_acres,wr_acres,pct_cell_irr
11532,223,119,48,0.0056781,9.929512,0.0008176
11533,222,115,48,0.0001537,233.0159912,2.21e-05
11534,423,115,48,0.0001537,20.7634068,2.21e-05
11535,222,116,48,0.0001676,233.0159912,2.41e-05
11536,423,116,48,0.0001676,20.7634068,2.41e-05
11537,222,115,48,0.0255848,233.0159912,0.0036842
11538,425,115,48,0.0255848,94.1572952,0.0036842
11539,223,119,48,4.41e-05,9.929512,6.4e-06
11540,326,119,48,4.41e-05,84.4759979,6.4e-06
11541,226,115,39,0.0011622,25.0164528,0.0001674
11542,227,115,39,0.0011622,318.8636169,0.0001674
11543,226,116,39,0.0193789,25.0164528,0.0027906
11544,227,116,39,0.0193789,318.8636169,0.0027906
11545,226,117,39,0.0027373,25.0164528,0.0003942
11546,227,117,39,0.0027373,318.8636169,0.0003942
11547,228,103,34,0.0025487,1684.6621094,0.000367
11548,428,103,34,0.0025487,507.3635864,0.000367
11549,228,101,21,0.013842,1684.6621094,0.0019933
11550,588,101,21,0.013842,245.4932404,0.0019933
11551,228,97,20,0.000265,1684.6621094,3.82e-05
11552,595,97,20,0.000265,64.7305832,3.82e-05
11553,228,98,21,0.0137133,1684.6621094,0.0019747
11554,595,98,21,0.0137133,64.7305832,0.0019747
11555,228,99,21,0.0236532,1684.6621094,0.0034061
11556,595,99,21,0.0236532,64.7305832,0.0034061
11557,230,84,20,4.36e-05,106.0150909,6.3e-06
11558,232,84,20,4.36e-05,59.088356,6.3e-06
11559,235,72,28,0.0006414,158.8270111,9.24e-05
11560,239,72,28,0.0006414,65.7608566,9.24e-05
11561,237,79,26,6.59e-05,142.018219,9.5e-06
11562,238,79,26,6.59e-05,88.9573746,9.5e-06
11563,237,80,26,0.0002652,142.018219,3.82e-05
11564,238,80,26,0.0002652,88.9573746,3.82e-05
11565,237,81,20,3.5e-06,142.018219,5e-07
11566,241,81,20,3.5e-06,374.6002502,5e-07
11567,237,81,21,0.0008149,142.018219,0.0001173
11568,241,81,21,0.0008149,374.6002502,0.0001173
11569,256,139,50,0.0002531,72.1737747,3.64e-05
11570,257,139,50,0.0002531,79.3935242,3.64e-05
11571,256,138,54,0.00026,72.1737747,3.74e-05
11572,277,138,54,0.00026,40.4281769,3.74e-05
11573,262,150,45,0.1484082,72.4833908,0.0213708
11574,263,150,45,0.1484082,148.7021637,0.0213708
11575,262,150,46,0.0027863,72.4833908,0.0004012
11576,263,150,46,0.0027863,148.7021637,0.0004012
11577,263,150,49,0.0053767,148.7021637,0.0007742
11578,551,150,49,0.0053767,218.5725403,0.0007742
11579,263,150,45,0.0090838,148.7021637,0.0013081
11580,569,150,45,0.0090838,67.8555756,0.0013081
11581,263,151,45,0.005785,148.7021637,0.000833
11582,569,151,45,0.005785,67.8555756,0.000833
11583,263,152,45,0.0009925,148.7021637,0.0001429
11584,569,152,45,0.0009925,67.8555756,0.0001429
11585,279,135,50,1.14e-05,62.3054161,1.6e-06
11586,280,135,50,1.14e-05,9.8576984,1.6e-06
11587,279,135,51,0.0008099,62.3054161,0.0001166
11588,280,135,51,0.0008099,9.8576984,0.0001166
11589,279,135,52,0.0011818,62.3054161,0.0001702
11590,280,135,52,0.0011818,9.8576984,0.0001702
11591,279,135,53,0.0016789,62.3054161,0.0002418
11592,280,135,53,0.0016789,9.8576984,0.0002418
11593,279,135,54,8.36e-05,62.3054161,1.2e-05
11594,280,135,54,8.36e-05,9.8576984,1.2e-05
11595,279,135,50,0.008596,62.3054161,0.0012378
11596,295,135,50,0.008596,2.989059,0.0012378
11597,279,136,50,0.0035189,62.3054161,0.0005067
11598,295,136,50,0.0035189,2.989059,0.0005067
11599,284,133,56,0.0043795,4.0776601,0.0006306
11600,285,133,56,0.0043795,2.086596,0.0006306
11601,284,133,56,6.31e-05,4.0776601,9.1e-06
11602,288,133,56,6.31e-05,6.9875364,9.1e-06
11603,299,135,45,0.0012237,203.4571075,0.0001762
11604,300,135,45,0.0012237,88.5449219,0.0001762
11605,299,136,45,0.0398987,203.4571075,0.0057454
11606,300,136,45,0.0398987,88.5449219,0.0057454
11607,301,131,47,0.0075534,37.1502037,0.0010877
11608,304,131,47,0.0075534,20.8866329,0.0010877
11609,301,131,48,0.0006084,37.1502037,8.76e-05
11610,304,131,48,0.0006084,20.8866329,8.76e-05
11611,302,131,48,1e-07,38.764122,0.0
11612,304,131,48,1e-07,20.8866329,0.0
11613,310,139,41,0.0145044,20.1056461,0.0020886
11614,311,139,41,0.0145044,57.7841454,0.0020886
11615,310,139,42,0.0003122,20.1056461,4.5e-05
11616,311,139,42,0.0003122,57.7841454,4.5e-05
11617,310,139,43,0.001844,20.1056461,0.0002655
11618,311,139,43,0.001844,57.7841454,0.0002655
11619,310,138,41,0.0004726,20.1056461,6.8e-05
11620,312,138,41,0.0004726,36.9928856,6.8e-05
11621,310,139,41,4.89e-05,20.1056461,7e-06
11622,312,139,41,4.89e-05,36.9928856,7e-06
11623,316,135,36,0.0107522,49.5638504,0.0015483
11624,318,135,36,0.0107522,19.9315529,0.0015483
11625,316,135,36,0.1852408,49.5638504,0.0266747
11626,319,135,36,0.1852408,24.5637665,0.0266747
11627,316,136,36,0.0282239,49.5638504,0.0040642
11628,319,136,36,0.0282239,24.5637665,0.0040642
11629,316,136,37,0.0022694,49.5638504,0.0003268
11630,319,136,37,0.0022694,24.5637665,0.0003268
11631,316,135,36,0.0764879,49.5638504,0.0110143
11632,583,135,36,0.0764879,12.2424154,0.0110143
11633,318,135,36,0.0047196,19.9315529,0.0006796
11634,319,135,36,0.0047196,24.5637665,0.0006796
11635,318,136,36,0.0128665,19.9315529,0.0018528
11636,319,136,36,0.0128665,24.5637665,0.0018528
11637,318,137,36,0.0039353,19.9315529,0.0005667
11638,319,137,36,0.0039353,24.5637665,0.0005667
11639,324,123,53,0.0384074,121.7325974,0.0055307
11640,326,123,53,0.0384074,84.4759979,0.0055307
11641,324,123,53,0.3587877,121.7325974,0.0516654
11642,329,123,53,0.3587877,13.8257866,0.0516654
11643,324,123,54,0.0735326,121.7325974,0.0105887
11644,329,123,54,0.0735326,13.8257866,0.0105887
11645,324,124,54,0.0051839,121.7325974,0.0007465
11646,329,124,54,0.0051839,13.8257866,0.0007465
11647,324,119,54,0.0235488,121.7325974,0.003391
11648,420,119,54,0.0235488,45.8491516,0.003391
11649,326,123,53,4.98e-05,84.4759979,7.2e-06
11650,329,123,53,4.98e-05,13.8257866,7.2e-06
11651,330,119,54,0.0002422,34.9931641,3.49e-05
11652,335,119,54,0.0002422,2.6578567,3.49e-05
11653,340,118,53,0.016221,0.680452,0.0023358
11654,343,118,53,0.016221,1.6811745,0.0023358
11655,341,118,53,8.26e-05,2.5759349,1.19e-05
11656,343,118,53,8.26e-05,1.6811745,1.19e-05
11657,341,117,53,4.1e-05,2.5759349,5.9e-06
11658,355,117,53,4.1e-05,2.3970501,5.9e-06
11659,342,117,53,0.0399445,0.5392707,0.005752
11660,342A,117,53,0.0399445,0.3988286,0.005752
11661,344,116,52,0.0138998,2.7453251,0.0020016
11662,348,116,52,0.0138998,0.1734773,0.0020016
11663,357,115,52,0.0352726,17.0603962,0.0050793
11664,358,115,52,0.0352726,11.9642563,0.0050793
11665,357,115,52,3.27e-05,17.0603962,4.7e-06
11666,381,115,52,3.27e-05,0.3726429,4.7e-06
11667,358,114,49,1.64e-05,11.9642563,2.4e-06
11668,359,114,49,1.64e-05,5.7369761,2.4e-06
11669,358,114,50,0.0753309,11.9642563,0.0108476
11670,359,114,50,0.0753309,5.7369761,0.0108476
11671,358,114,51,0.1663031,11.9642563,0.0239476
11672,359,114,51,0.1663031,5.7369761,0.0239476
11673,359,114,50,0.0318863,5.7369761,0.0045916
11674,361,114,50,0.0318863,6.8559642,0.0045916
11675,359,114,51,0.0290506,5.7369761,0.0041833
11676,383,114,51,0.0290506,1.4095993,0.0041833
11677,365,117,55,0.0023263,7.0937424,0.000335
11678,367,117,55,0.0023263,2.6948252,0.000335
11679,365,117,54,0.0019054,7.0937424,0.0002744
11680,369,117,54,0.0019054,0.4768757,0.0002744
11681,365,117,54,0.0015156,7.0937424,0.0002182
11682,371,117,54,0.0015156,1.1590604,0.0002182
11683,368,117,54,0.0002608,0.7045449,3.76e-05
11684,369,117,54,0.0002608,0.4768757,3.76e-05
11685,370,117,54,0.0058754,0.08989,0.0008461
11686,371,117,54,0.0058754,1.1590604,0.0008461
11687,372,117,54,0.0720888,0.4580522,0.0103808
11688,373,117,54,0.0720888,0.6025382,0.0103808
11689,373,116,54,0.0020187,0.6025382,0.0002907
11690,374,116,54,0.0020187,1.627151,0.0002907
11691,374,116,54,0.000139,1.627151,2e-05
11692,375A,116,54,0.000139,1.0039902,2e-05
11693,389,109,46,4.46e-05,15.2055798,6.4e-06
11694,390,109,46,4.46e-05,23.2800446,6.4e-06
11695,395,107,43,0.0009776,33.2257614,0.0001408
11696,401,107,43,0.0009776,2.632473,0.0001408
11697,396,106,42,0.0113357,21.6099052,0.0016323
11698,402,106,42,0.0113357,15.2447844,0.0016323
11699,396,106,43,0.0017204,21.6099052,0.0002477
11700,402,106,43,0.0017204,15.2447844,0.0002477
11701,396,106,42,0.0211458,21.6099052,0.003045
11702,404,106,42,0.0211458,11.3238726,0.003045
11703,396,105,40,0.0120727,21.6099052,0.0017385
11704,406,105,40,0.0120727,5.5352068,0.0017385
11705,396,105,41,0.0172229,21.6099052,0.0024801
11706,406,105,41,0.0172229,5.5352068,0.0024801
11707,396,105,40,0.0282105,21.6099052,0.0040623
11708,426,105,40,0.0282105,2.6366291,0.0040623
11709,405,105,40,0.3035322,10.520299,0.0437086
11710,406,105,40,0.3035322,5.5352068,0.0437086
11711,405,105,41,0.0836454,10.520299,0.0120449
11712,406,105,41,0.0836454,5.5352068,0.0120449
11713,411,84,32,0.000105,133.9531708,1.51e-05
11714,429,84,32,0.000105,179.4521027,1.51e-05
11715,413,104,49,0.068194,41.1188393,0.0098199
11716,419,104,49,0.068194,20.7147522,0.0098199
11717,413,105,49,0.0016594,41.1188393,0.000239
11718,419,105,49,0.0016594,20.7147522,0.000239
11719,421,115,48,0.0043257,224.5085907,0.0006229
11720,425,115,48,0.0043257,94.1572952,0.0006229
11721,537,171,42,0.0002384,267.4425964,3.43e-05
11722,557,171,42,0.0002384,95.0945129,3.43e-05
11723,537,172,42,0.0106648,267.4425964,0.0015357
11724,557,172,42,0.0106648,95.0945129,0.0015357
11725,537,173,42,0.0264994,267.4425964,0.0038159
11726,557,173,42,0.0264994,95.0945129,0.0038159
11727,537,174,42,0.0423319,267.4425964,0.0060958
11728,557,174,42,0.0423319,95.0945129,0.0060958
11729,537,175,42,0.0391844,267.4425964,0.0056426
11730,557,175,42,0.0391844,95.0945129,0.0056426
11731,537,176,42,0.0070759,267.4425964,0.0010189
11732,557,176,42,0.0070759,95.0945129,0.0010189
11733,539,171,32,0.0189979,155.8655243,0.0027357
11734,540A,171,32,0.0189979,425.2958984,0.0027357
11735,539,171,33,0.1214159,155.8655243,0.0174839
11736,540A,171,33,0.1214159,425.2958984,0.0174839
11737,539,171,34,0.0373188,155.8655243,0.0053739
11738,540A,171,34,0.0373188,425.2958984,0.0053739
11739,540A,161,29,8.1e-06,425.2958984,1.2e-06
11740,Luther,161,29,8.1e-06,271.7411499,1.2e-06
11741,540A,162,29,0.0053968,425.2958984,0.0007771
11742,Luther,162,29,0.0053968,271.7411499,0.0007771
11743,540A,162,30,0.0471588,425.2958984,0.0067909
11744,Luther,162,30,0.0471588,271.7411499,0.0067909
11745,540A,163,30,0.1550922,425.2958984,0.0223333
11746,Luther,163,30,0.1550922,271.7411499,0.0223333
11747,540A,164,30,0.2576309,425.2958984,0.0370988
11748,Luther,164,30,0.2576309,271.7411499,0.0370988
11749,540A,165,30,0.3601695,425.2958984,0.0518644
11750,Luther,165,30,0.3601695,271.7411499,0.0518644
11751,540A,166,30,0.2601401,425.2958984,0.0374602
11752,Luther,166,30,0.2601401,271.7411499,0.0374602
11753,541,156,28,0.0013719,79.9056168,0.0001975
11754,604,156,28,0.0013719,177.5934601,0.0001975
11755,541,156,29,0.0014839,79.9056168,0.0002137
11756,604,156,29,0.0014839,177.5934601,0.0002137
11757,541,157,29,1.99e-05,79.9056168,2.9e-06
11758,604,157,29,1.99e-05,177.5934601,2.9e-06
11759,541,157,30,5.1e-06,79.9056168,7e-07
11760,604,157,30,5.1e-06,177.5934601,7e-07
11761,541,156,28,1e-07,79.9056168,0.0
11762,MillerS,156,28,1e-07,379.941803,0.0
11763,543,181,48,0.0053679,43.7219543,0.000773
11764,545,181,48,0.0053679,76.9038315,0.000773
11765,553,181,46,0.0031039,34.0394478,0.000447
11766,558,181,46,0.0031039,82.1826248,0.000447
11767,553,182,45,0.0056466,34.0394478,0.0008131
11768,558,182,45,0.0056466,82.1826248,0.0008131
11769,553,183,45,0.0002994,34.0394478,4.31e-05
11770,558,183,45,0.0002994,82.1826248,4.31e-05
11771,557,167,42,0.4278126,95.0945129,0.061605
11772,559,167,42,0.4278126,156.7808228,0.061605
11773,557,168,42,0.2114089,95.0945129,0.0304429
11774,559,168,42,0.2114089,156.7808228,0.0304429
11775,557,169,42,0.0190247,95.0945129,0.0027396
11776,559,169,42,0.0190247,156.7808228,0.0027396
11777,557,171,44,0.0001006,95.0945129,1.45e-05
11778,562,171,44,0.0001006,68.0052338,1.45e-05
11779,557,172,44,2.4e-06,95.0945129,3e-07
11780,562,172,44,2.4e-06,68.0052338,3e-07
11781,563,167,44,0.0020769,251.1078949,0.0002991
11782,564,167,44,0.0020769,149.1554565,0.0002991
11783,563,167,45,0.1328955,251.1078949,0.019137
11784,564,167,45,0.1328955,149.1554565,0.019137
11785,563,167,46,0.0982738,251.1078949,0.0141514
11786,564,167,46,0.0982738,149.1554565,0.0141514
11787,566,167,47,0.0545493,47.5683479,0.0078551
11788,567,167,47,0.0545493,79.6397934,0.0078551
11789,566,167,48,0.0365118,47.5683479,0.0052577
11790,567,167,48,0.0365118,79.6397934,0.0052577
11791,566,167,49,0.0010448,47.5683479,0.0001505
11792,567,167,49,0.0010448,79.6397934,0.0001505
11793,569,150,45,0.0050391,67.8555756,0.0007256
11794,571,150,45,0.0050391,36.0374756,0.0007256
11795,569,152,43,0.0089864,67.8555756,0.001294
11796,571,152,43,0.0089864,36.0374756,0.001294
11797,570,154,42,0.00451,12.1562128,0.0006494
11798,579,154,42,0.00451,73.2002563,0.0006494
11799,585,135,31,0.0041985,110.8745346,0.0006046
11800,636,135,31,0.0041985,255.9909821,0.0006046
11801,590,96,19,0.0159519,101.9281921,0.0022971
11802,599,96,19,0.0159519,77.7406006,0.0022971
11803,590,97,19,0.013419,101.9281921,0.0019323
11804,599,97,19,0.013419,77.7406006,0.0019323
11805,594,106,15,8.68e-05,77.873291,1.25e-05
11806,657,106,15,8.68e-05,160.6312866,1.25e-05
11807,602,153,38,0.0686487,79.5700226,0.0098854
11808,605,153,38,0.0686487,7.9098511,0.0098854
11809,602,153,39,0.2825469,79.5700226,0.0406868
11810,605,153,39,0.2825469,7.9098511,0.0406868
11811,604,156,28,0.0239321,177.5934601,0.0034462
11812,MillerS,156,28,0.0239321,379.941803,0.0034462
11813,604,157,28,0.4521519,177.5934601,0.0651099
11814,MillerS,157,28,0.4521519,379.941803,0.0651099
11815,604,157,29,0.024688,177.5934601,0.0035551
11816,MillerS,157,29,0.024688,379.941803,0.0035551
11817,604,158,28,4.56e-05,177.5934601,6.6e-06
11818,MillerS,158,28,4.56e-05,379.941803,6.6e-06
11819,604,158,29,0.255178,177.5934601,0.0367456
11820,MillerS,158,29,0.255178,379.941803,0.0367456
11821,604,159,29,0.047053,177.5934601,0.0067756
11822,MillerS,159,29,0.047053,379.941803,0.0067756
11823,607,156,28,5.9e-05,12.5534678,8.5e-06
11824,MillerS,156,28,5.9e-05,379.941803,8.5e-06
11825,610,146,22,0.0004657,41.3552246,6.71e-05
11826,Jobs,146,22,0.0004657,340.1128235,6.71e-05
11827,620,143,21,0.06549,30.8020687,0.0094306
11828,Jobs,143,21,0.06549,340.1128235,0.0094306
11829,620,144,21,0.0144669,30.8020687,0.0020832
11830,Jobs,144,21,0.0144669,340.1128235,0.0020832
11831,620,145,21,0.1429389,30.8020687,0.0205832
11832,Jobs,145,21,0.1429389,340.1128235,0.0205832
11833,620,145,22,0.0027573,30.8020687,0.000397
11834,Jobs,145,22,0.0027573,340.1128235,0.000397
11835,620,146,21,0.015201,30.8020687,0.0021889
11836,Jobs,146,21,0.015201,340.1128235,0.0021889
11837,620,146,22,0.1142579,30.8020687,0.0164531
11838,Jobs,146,22,0.1142579,340.1128235,0.0164531
11839,621,138,19,0.0124485,32.4320641,0.0017926
11840,Sheridan,138,19,0.0124485,461.5010071,0.0017926
11841,621,139,19,0.0004761,32.4320641,6.86e-05
11842,Sheridan,139,19,0.0004761,461.5010071,6.86e-05
11843,622,139,20,0.0123049,35.0873528,0.0017719
11844,Sheridan,139,20,0.0123049,461.5010071,0.0017719
11845,622,140,20,0.9752418,35.0873528,0.1404348
11846,Sheridan,140,20,0.9752418,461.5010071,0.1404348
11847,622,141,20,0.1927354,35.0873528,0.0277539
11848,Sheridan,141,20,0.1927354,461.5010071,0.0277539
11849,622,141,21,0.0203604,35.0873528,0.0029319
11850,Sheridan,141,21,0.0203604,461.5010071,0.0029319
11851,622,142,21,0.002385,35.0873528,0.0003434
11852,Sheridan,142,21,0.002385,461.5010071,0.0003434
11853,624,137,17,0.0003572,60.0852394,5.14e-05
11854,Sheridan,137,17,0.0003572,461.5010071,5.14e-05
11855,625,129,16,0.0175994,46.7299576,0.0025343
11856,Stutler,129,16,0.0175994,510.2082825,0.0025343
11857,625,130,16,0.101559,46.7299576,0.0146245
11858,Stutler,130,16,0.101559,510.2082825,0.0146245
11859,625,131,16,0.0576508,46.7299576,0.0083017
11860,Stutler,131,16,0.0576508,510.2082825,0.0083017
11861,625,132,16,0.014509,46.7299576,0.0020893
11862,Stutler,132,16,0.014509,510.2082825,0.0020893
11863,629,137,17,0.0072511,38.6722221,0.0010442
11864,Sheridan,137,17,0.0072511,461.5010071,0.0010442
11865,630,128,19,0.0071088,28.567934,0.0010237
11866,639,128,19,0.0071088,205.4369812,0.0010237
11867,630,129,19,0.0016656,28.567934,0.0002398
11868,639,129,19,0.0016656,205.4369812,0.0002398
11869,631,124,17,0.0018246,32.0537567,0.0002627
11870,639,124,17,0.0018246,205.4369812,0.0002627
11871,631,126,18,0.0003412,32.0537567,4.91e-05
11872,639,126,18,0.0003412,205.4369812,4.91e-05
11873,632,137,26,0.0029599,202.9606018,0.0004262
11874,635,137,26,0.0029599,92.7728653,0.0004262
11875,632,137,27,0.0227865,202.9606018,0.0032813
11876,635,137,27,0.0227865,92.7728653,0.0032813
11877,642,123,24,0.0921302,78.2711182,0.0132668
11878,643,123,24,0.0921302,184.7914581,0.0132668
11879,642,123,24,8.39e-05,78.2711182,1.21e-05
11880,650,123,24,8.39e-05,156.6894073,1.21e-05
11881,644,121,17,0.0114573,47.1740532,0.0016499
11882,646,121,17,0.0114573,11.8959637,0.0016499
11883,649,118,19,0.0010502,34.474575,0.0001512
11884,652,118,19,0.0010502,113.5084686,0.0001512
11885,649,118,20,0.0010378,34.474575,0.0001494
11886,652,118,20,0.0010378,113.5084686,0.0001494
11887,657,109,10,0.0470507,160.6312866,0.0067753
11888,Mott,109,10,0.0470507,601.7919312,0.0067753
11889,657,110,10,0.0778535,160.6312866,0.0112109
11890,Mott,110,10,0.0778535,601.7919312,0.0112109
11891,660,108,10,0.0126005,12.9995461,0.0018145
11892,Mott,108,10,0.0126005,601.7919312,0.0018145
11893,660,106,10,0.0148042,12.9995461,0.0021318
11894,Daggett,106,10,0.0148042,252.6396332,0.0021318
11895,661,103,10,0.0795541,71.5223083,0.0114558
11896,Daggett,103,10,0.0795541,252.6396332,0.0114558
11897,661,104,10,0.0196753,71.5223083,0.0028332
11898,Daggett,104,10,0.0196753,252.6396332,0.0028332
11899,661,105,10,0.0366697,71.5223083,0.0052804
11900,Daggett,105,10,0.0366697,252.6396332,0.0052804
11901,661,106,10,0.0466118,71.5223083,0.0067121
11902,Daggett,106,10,0.0466118,252.6396332,0.0067121
11903,674,63,14,0.00191,76.2834854,0.000275
11904,Sierra,63,14,0.00191,243.3107147,0.000275
11905,675,58,15,6.73e-05,15.6044683,9.7e-06
11906,James,58,15,6.73e-05,541.4654541,9.7e-06
11907,675,59,15,0.0002087,15.6044683,3.01e-05
11908,James,59,15,0.0002087,541.4654541,3.01e-05
11909,675,59,16,0.0017549,15.6044683,0.0002527
11910,James,59,16,0.0017549,541.4654541,0.0002527
11911,677,56,16,0.0019116,27.8047123,0.0002753
11912,James,56,16,0.0019116,541.4654541,0.0002753
11913,677,57,16,0.0558578,27.8047123,0.0080435
11914,James,57,16,0.0558578,541.4654541,0.0080435
11915,677,58,16,0.1334975,27.8047123,0.0192236
11916,James,58,16,0.1334975,541.4654541,0.0192236
11917,677,59,16,0.030562,27.8047123,0.0044009
11918,James,59,16,0.030562,541.4654541,0.0044009
11919,679,52,20,0.0889354,285.9751892,0.0128067
11920,James,52,20,0.0889354,541.4654541,0.0128067
11921,Luther,159,28,0.0016346,271.7411499,0.0002354
11922,MillerS,159,28,0.0016346,379.941803,0.0002354
11923,Luther,159,29,0.0022143,271.7411499,0.0003189
11924,MillerS,159,29,0.0022143,379.941803,0.0003189
11925,Luther,160,25,0.0008426,271.7411499,0.0001213
11926,MillerS,160,25,0.0008426,379.941803,0.0001213
11927,Luther,160,26,0.0015638,271.7411499,0.0002252
11928,MillerS,160,26,0.0015638,379.941803,0.0002252
11929,Luther,160,27,0.0022328,271.7411499,0.0003215
11930,MillerS,160,27,0.0022328,379.941803,0.0003215
11931,Luther,160,28,0.0012691,271.7411499,0.0001828
11932,MillerS,160,28,0.0012691,379.941803,0.0001828
11933,Luther,161,24,0.1063916,271.7411499,0.0153204
11934,MillerS,161,24,0.1063916,379.941803,0.0153204
11935,Luther,161,25,5.6e-05,271.7411499,8.1e-06
11936,MillerS,161,25,5.6e-05,379.941803,8.1e-06
11937,Luther,162,24,0.5000361,271.7411499,0.0720052
11938,MillerS,162,24,0.5000361,379.941803,0.0720052
11939,Luther,163,24,0.6429397,271.7411499,0.0925833
11940,MillerS,163,24,0.6429397,379.941803,0.0925833
11941,Stutler,131,10,0.0850836,510.2082825,0.012252
11942,Monument,131,10,0.0850836,284.3295898,0.012252
11943,Stutler,131,11,0.2405887,510.2082825,0.0346448
11944,Monument,131,11,0.2405887,284.3295898,0.0346448
11945,Stutler,131,12,0.0027117,510.2082825,0.0003905
11946,Monument,131,12,0.0027117,284.3295898,0.0003905
11947,Monument,122,15,0.1421653,284.3295898,0.0204718
11948,Mott,122,15,0.1421653,601.7919312,0.0204718
11949,Monument,123,14,0.1070131,284.3295898,0.0154099
11950,Mott,123,14,0.1070131,601.7919312,0.0154099
11951,Monument,123,15,0.0688386,284.3295898,0.0099128
11952,Mott,123,15,0.0688386,601.7919312,0.0099128
11953,161,119,58,0.0003086,51.1428337,4.44e-05
11954,166,119,58,0.0003086,13.0641966,4.44e-05
11955,170,119,58,0.0003086,26.309309,4.44e-05
11956,222,119,48,1e-07,233.0159912,0.0
11957,223,119,48,1e-07,9.929512,0.0
11958,326,119,48,1e-07,84.4759979,0.0
11959,316,135,36,0.0019222,49.5638504,0.0002768
11960,318,135,36,0.0019222,19.9315529,0.0002768
11961,319,135,36,0.0019222,24.5637665,0.0002768
11962,541,156,28,1.3e-05,79.9056168,1.9e-06
11963,604,156,28,1.3e-05,177.5934601,1.9e-06
11964,MillerS,156,28,1.3e-05,379.941803,1.9e-06
11965,580,153,39,0.0174169,100.8930359,0.002508
11966,602,153,39,0.0174169,79.5700226,0.002508
11967,605,153,39,0.0174169,7.9098511,0.002508
11968,580,153,40,1.13e-05,100.8930359,1.6e-06
11969,602,153,40,1.13e-05,79.5700226,1.6e-06
11970,605,153,40,1.13e-05,7.9098511,1.6e-06
11971,604,159,29,0.0,177.5934601,0.0
11972,Luther,159,29,0.0,271.7411499,0.0
